msisdn,swap_ts,swap_channel,agent_risk_score,pre_swap_imei,post_swap_imei,imei_match,imei_msisdn_cardinality_90d,imei_swap_correlation,device_type,home_county,displacement_km,non_financial_activity_count,session_count_first_hour,time_to_first_session_min,label,fraud_archetype
254136282421,2025-01-28T15:19:00Z,agent,0.24,354599879983305,354599879983305,True,1,0.06,Samsung_A14,Meru,1.7,12,0,3300.0,fraud,normal
254794716820,2025-01-14T14:16:00Z,agent,0.45,358283151562752,3528920015818526,False,4,0.29,Nokia_105,Eldoret,0.7,3,3,86.0,fraud,local_insider
254796368794,2025-02-15T00:27:00Z,agent,0.32,355384089884129,355384089884129,True,1,0.21,itel_5027,Kisumu,0.4,11,1,1560.0,legit,new_recipient
254777642182,2025-01-13T18:23:00Z,retail_store,0.06,358872172737799,358872172737799,True,2,0.03,itel_2163,Kisii,0.8,13,0,3300.0,legit,normal
254148139768,2025-01-13T04:06:00Z,agent,0.35,353025653020205,356327443442303,False,2,0.02,Redmi_12C,Nairobi,0.9,3,0,3360.0,legit,normal
254150123322,2025-02-20T16:07:00Z,agent,0.06,353826180676978,353826180676978,True,2,0.32,Nokia_110,Garissa,2.8,17,0,53.0,legit,power_user
254019091461,2025-02-04T17:29:00Z,agent,0.26,358290043549888,358416060180777,False,2,0.08,Nokia_105,Meru,1.6,12,1,2340.0,legit,new_recipient
254162366842,2025-01-24T04:30:00Z,call_center,0.18,359084925392235,359084925392235,True,2,0.06,itel_2160,Eldoret,2.2,8,2,158.0,legit,power_user
254725229877,2025-01-28T01:32:00Z,agent,0.12,353264471481592,356669864337167,False,4,0.01,Nokia_110,Meru,180.0,5,0,1800.0,legit,rural_shared
254044005061,2025-02-04T20:04:00Z,agent,0.15,357397047817316,358499855977334,False,2,0.0,itel_2160,Kisii,1.3,6,0,2760.0,legit,normal
254191577129,2025-01-30T18:22:00Z,retail_store,0.12,359132493963060,359132493963060,True,1,0.08,Tecno_T301,Nairobi,0.3,17,2,202.0,legit,power_user
254040170763,2025-02-08T04:34:00Z,retail_store,0.14,359595415617436,359479819573948,False,3,0.05,itel_5027,Kisumu,1.2,10,1,120.0,legit,rural_shared
254156969940,2025-01-04T14:41:00Z,agent,0.2,355385702022668,353426402346709,False,2,0.05,itel_2163,Nairobi,2.0,6,0,600.0,legit,normal
254116845466,2025-01-27T02:15:00Z,call_center,0.37,359116828002088,353402340140764,False,1,0.1,itel_2163,Machakos,2.4,4,3,90.0,legit,emergency_drain
254144579900,2025-01-24T04:28:00Z,retail_store,0.42,359456595021020,356462283222190,False,1,0.06,Nokia_105,Mombasa,2.1,9,0,2460.0,legit,normal
254027701486,2025-02-24T21:43:00Z,agent,0.05,359408144842408,354780420322089,False,1,0.06,itel_2163,Turkana,1.0,5,0,175.0,legit,power_user
254186229566,2025-02-19T02:00:00Z,retail_store,0.3,353276609065717,353276609065717,True,1,0.03,Samsung_A14,Meru,2.0,7,0,2460.0,legit,normal
254018288000,2025-01-04T02:47:00Z,agent,0.44,354806734925143,354806734925143,True,1,0.08,Infinix_Hot_30,Nairobi,0.3,15,0,1260.0,legit,normal
254711444795,2025-01-21T00:30:00Z,call_center,0.21,353201139164199,356538024517981,False,1,0.11,itel_2163,Malindi,2.2,10,1,12.0,legit,new_recipient
254757117674,2025-02-26T22:44:00Z,agent,0.39,357519377656934,UNKNOWN,False,0,0.0,Nokia_105,Mombasa,1.2,13,0,2880.0,legit,normal
254046767678,2025-02-27T18:18:00Z,call_center,0.29,353031244512539,352747424445397,False,4,0.08,itel_2163,Machakos,2.3,2,1,600.0,legit,rural_shared
254725542734,2025-02-22T12:38:00Z,agent,0.36,357811100759179,357811100759179,True,2,0.1,Tecno_Spark_10,Meru,1.5,6,1,1500.0,legit,new_recipient
254089746244,2025-01-17T13:55:00Z,agent,0.19,357754900075097,357754900075097,True,2,0.09,itel_2160,Kisii,1.5,14,0,1620.0,legit,normal
254018242298,2025-01-05T14:44:00Z,agent,0.28,353287426358157,355352749191004,False,2,0.11,itel_2160,Kisumu,0.9,2,2,15.0,legit,urgent_mobile_money
254144358738,2025-01-12T01:10:00Z,retail_store,0.37,352949581668875,356754390154302,False,3,0.03,Samsung_A14,Meru,1.0,7,0,120.0,legit,rural_shared
254739389115,2025-02-27T14:04:00Z,agent,0.17,355317307840944,356770905713341,False,2,0.04,Nokia_105,Turkana,2.1,11,0,1860.0,legit,new_recipient
254084290053,2025-02-04T16:12:00Z,call_center,0.13,352145178217233,359902711456762,False,2,0.07,Nokia_105,Nairobi,1.2,0,2,33.0,legit,urgent_mobile_money
254098201841,2025-02-24T13:46:00Z,agent,0.19,356693841113989,355311388462250,False,1,0.07,Samsung_A14,Kisumu,2.1,3,0,3840.0,legit,normal
254753421521,2025-01-12T17:42:00Z,agent,0.25,352668775130164,352668775130164,True,1,0.04,Nokia_105,Kisumu,1.7,11,0,1020.0,legit,normal
254771412346,2025-02-14T02:57:00Z,agent,0.14,359959117826858,359711839351155,False,1,0.1,itel_2160,Eldoret,2.2,9,0,2340.0,legit,normal
254059718787,2025-01-03T22:41:00Z,agent,0.07,353048731121074,353048731121074,True,2,0.02,Samsung_A04,Machakos,2.0,9,0,420.0,legit,normal
254010564546,2025-02-23T00:05:00Z,call_center,0.18,355951082788289,354271709695837,False,2,0.11,Samsung_A14,Meru,2.6,1,1,43.0,legit,emergency_drain
254130488252,2025-01-13T03:56:00Z,agent,0.29,355223927410284,359824052580549,False,2,0.06,Infinix_Hot_30,Garissa,2.3,5,0,1440.0,legit,normal
254087738011,2025-01-23T16:22:00Z,retail_store,0.12,356613888053702,355608595894509,False,3,0.01,Nokia_105,Eldoret,1.4,5,1,2040.0,legit,rural_shared
254739231716,2025-02-10T19:47:00Z,agent,0.55,359182677876636,357694013499803,False,1,0.04,Redmi_12C,Nairobi,2.7,14,0,420.0,legit,normal
254017527951,2025-01-29T20:46:00Z,call_center,0.04,355556775868899,355599177095311,False,1,0.1,Samsung_A04,Thika,2.0,12,1,660.0,legit,new_recipient
254162279406,2025-01-21T22:36:00Z,agent,0.34,357738269382814,359401371931199,False,4,0.07,Tecno_T301,Machakos,1.6,6,1,2820.0,legit,rural_shared
254049028454,2025-02-25T20:27:00Z,agent,0.29,355215449241803,357480655710236,False,2,0.01,Nokia_105,Nakuru,2.0,12,3,169.0,legit,power_user
254777543206,2025-02-13T02:41:00Z,agent,0.28,352828696746625,357989196673118,False,1,0.11,Infinix_Hot_30,Narok,1.0,3,0,2280.0,legit,normal
254716531100,2025-01-26T15:23:00Z,agent,0.29,358336047937498,359287271134792,False,2,0.04,Redmi_12C,Nairobi,1.3,5,0,540.0,fraud,normal
254083034351,2025-02-04T02:16:00Z,call_center,0.39,359121583139896,354399516434928,False,1,0.05,Redmi_12C,Malindi,1.7,7,0,1920.0,legit,new_recipient
254153248950,2025-01-13T04:12:00Z,call_center,0.29,359275696102041,359275696102041,True,2,0.02,itel_5027,Malindi,1.4,3,0,300.0,legit,normal
254073114792,2025-01-06T20:25:00Z,call_center,0.36,357078640152700,354933820743073,False,3,0.05,Nokia_105,Kisumu,1.5,6,1,1020.0,legit,rural_shared
254716783743,2025-01-18T21:01:00Z,retail_store,0.27,358437479107061,358437479107061,True,2,0.07,Redmi_12C,Nairobi,1.2,7,0,1200.0,legit,normal
254720982557,2025-02-08T16:07:00Z,call_center,0.31,356065669298259,354104137280855,False,5,0.04,itel_5027,Turkana,2.4,7,1,60.0,legit,rural_shared
254778100214,2025-01-10T15:52:00Z,agent,0.33,357199440398668,352193377891443,False,2,0.06,Tecno_Spark_10,Thika,2.8,7,1,1200.0,legit,rural_shared
254133242864,2025-01-07T00:53:00Z,agent,0.52,357464147626009,3528949163804239,False,8,0.3,itel_2163,Nairobi,1.7,5,1,166.0,fraud,local_insider
254719039017,2025-01-19T23:48:00Z,agent,0.18,354762224871040,354762224871040,True,1,0.02,Infinix_Hot_30,Nakuru,384.1,12,0,210.0,legit,power_user
254077991952,2025-01-23T04:46:00Z,call_center,0.2,353559361149126,353559361149126,True,1,0.05,itel_2160,Kisumu,2.3,5,0,4320.0,legit,normal
254022276047,2025-02-18T12:11:00Z,retail_store,0.38,359421049367784,356904706352845,False,4,0.03,Samsung_A14,Nakuru,2.0,6,0,1380.0,legit,rural_shared
254725364236,2025-01-31T15:45:00Z,agent,0.22,354388411610226,357591715680680,False,2,0.12,itel_2163,Nyeri,1.9,10,0,600.0,legit,new_recipient
254137073081,2025-01-29T12:00:00Z,retail_store,0.12,356795342297037,358091901509955,False,2,0.07,Redmi_12C,Narok,1.6,3,1,60.0,legit,rural_shared
254077232032,2025-02-23T17:01:00Z,agent,0.44,358049377210624,358049377210624,True,2,0.04,Infinix_Hot_30,Turkana,2.2,10,1,120.0,legit,new_recipient
254719428813,2025-02-04T20:45:00Z,agent,0.07,358505292728807,358505292728807,True,2,0.04,itel_5027,Eldoret,1.0,8,0,230.0,legit,power_user
254145801826,2025-02-06T22:59:00Z,agent,0.31,356864712674969,356864712674969,True,2,0.05,itel_5027,Kisumu,1.7,12,1,240.0,legit,new_recipient
254793543465,2025-02-02T18:18:00Z,agent,0.36,359689201788693,359183208109334,False,1,0.11,Redmi_12C,Malindi,1.7,13,0,2220.0,legit,normal
254780435996,2025-02-11T04:26:00Z,agent,0.42,354418899929154,354418899929154,True,2,0.09,Tecno_T301,Nakuru,2.0,12,0,2280.0,legit,new_recipient
254136365783,2025-03-02T12:22:00Z,call_center,0.29,352741205719000,358569290250392,False,1,0.07,Nokia_105,Turkana,2.1,3,0,120.0,legit,new_recipient
254089374976,2025-01-29T19:31:00Z,agent,0.37,357641583810171,355850886337690,False,1,0.06,itel_5027,Kisii,2.2,13,0,4200.0,legit,normal
254163223272,2025-02-15T16:17:00Z,call_center,0.43,356841307174933,356841307174933,True,2,0.12,Samsung_A04,Nyeri,2.6,8,2,22.0,legit,power_user
254011962823,2025-02-22T18:20:00Z,agent,0.25,358168835333958,355990479292329,False,1,0.09,Tecno_Spark_10,Eldoret,1.3,9,0,2880.0,legit,normal
254120583710,2025-01-12T23:34:00Z,call_center,0.29,353666271926757,353666271926757,True,2,0.1,Samsung_A04,Nakuru,1.5,11,0,540.0,legit,normal
254164510843,2025-01-09T13:24:00Z,agent,0.51,357952676422056,3528933718829601,False,8,0.51,Nokia_110,Kisii,245.0,3,3,360.0,fraud,slow_fraudster
254752348100,2025-01-22T18:02:00Z,agent,0.13,358296322506527,358296322506527,True,1,0.04,itel_2160,Nakuru,2.6,12,0,53.0,legit,power_user
254790911486,2025-02-27T01:47:00Z,agent,0.33,354781165297558,359101751693357,False,2,0.03,itel_2160,Kisii,1.6,3,2,71.0,fraud,emergency_drain
254148447498,2025-02-13T20:16:00Z,agent,0.17,357557882345740,353051333651137,False,2,0.05,Nokia_105,Eldoret,2.0,3,0,3720.0,legit,normal
254727522624,2025-02-23T04:16:00Z,agent,0.23,359168439799099,359168439799099,True,2,0.01,itel_2163,Malindi,2.1,3,1,240.0,legit,new_recipient
254027912494,2025-02-24T04:36:00Z,agent,0.12,357650470818057,357890954017520,False,5,0.09,Infinix_Hot_30,Eldoret,1.6,5,0,2820.0,legit,rural_shared
254119794227,2025-01-29T14:28:00Z,call_center,0.27,356553016876399,353274169514755,False,4,0.02,Nokia_110,Kisii,1.5,9,0,900.0,legit,rural_shared
254173199362,2025-01-12T22:39:00Z,retail_store,0.35,358462817807039,356004006809934,False,2,0.02,Infinix_Hot_30,Nairobi,1.9,5,0,240.0,legit,new_recipient
254053347532,2025-01-22T22:49:00Z,agent,0.23,357310033703992,357310033703992,True,2,0.07,itel_2160,Meru,1.2,12,0,4320.0,legit,normal
254084430180,2025-02-14T23:34:00Z,agent,0.25,357643074029317,357398211869631,False,1,0.09,Tecno_T301,Kisumu,2.0,13,0,2220.0,legit,normal
254154770683,2025-01-31T21:43:00Z,retail_store,0.08,356249384111150,356249384111150,True,2,0.09,itel_5027,Meru,1.9,14,2,3.0,legit,power_user
254055552500,2025-02-22T14:54:00Z,agent,0.51,352511150190163,3528933718829601,False,9,0.4,Infinix_Hot_30,Garissa,547.0,2,3,39.0,fraud,partial_text_coaching
254116103926,2025-02-08T20:11:00Z,agent,0.06,358457330497148,357664770650169,False,1,0.08,Nokia_110,Kisii,2.3,2,3,17.0,legit,urgent_mobile_money
254019455596,2025-02-05T00:53:00Z,agent,0.29,352989298947575,354325889991871,False,1,0.03,Nokia_110,Narok,1.2,3,2,36.0,legit,urgent_mobile_money
254196516507,2025-01-02T01:39:00Z,agent,0.45,356700955239313,357406148003193,False,1,0.04,Redmi_12C,Nakuru,1.8,11,0,2220.0,legit,normal
254130021467,2025-02-15T14:27:00Z,call_center,0.41,358040156716256,353313508600353,False,1,0.07,Redmi_12C,Machakos,2.2,16,0,180.0,legit,power_user
254014442714,2025-02-13T12:07:00Z,retail_store,0.17,356439564194130,357014828117723,False,2,0.07,Redmi_12C,Nairobi,2.0,2,0,1740.0,legit,rural_shared
254783775564,2025-01-28T00:53:00Z,agent,0.26,358538696606820,358538696606820,True,1,0.09,Tecno_T301,Machakos,0.3,13,0,3720.0,legit,normal
254018113811,2025-02-10T23:03:00Z,retail_store,0.14,356278342450084,355282161910074,False,2,0.01,itel_2163,Nyeri,0.6,5,1,720.0,legit,rural_shared
254725951465,2025-02-12T13:11:00Z,agent,0.44,353916752393382,353187040480715,False,2,0.08,itel_2160,Kisii,1.9,2,0,24.0,legit,rural_shared
254752881345,2025-01-15T18:28:00Z,call_center,0.06,354462251900285,358759197714056,False,2,0.05,Infinix_Hot_30,Malindi,2.0,1,0,7.0,legit,normal
254764341835,2025-01-30T16:49:00Z,retail_store,0.06,356109058897649,358410251721676,False,1,0.09,Samsung_A14,Nyeri,1.5,11,0,1320.0,legit,new_recipient
254012217034,2025-01-27T21:43:00Z,agent,0.21,356298611685726,356298611685726,True,1,0.06,itel_5027,Eldoret,1.8,10,0,1860.0,legit,new_recipient
254761637790,2025-01-12T17:53:00Z,retail_store,0.41,357239346699286,357239346699286,True,2,0.02,Samsung_A14,Nairobi,1.2,10,1,540.0,legit,new_recipient
254752427970,2025-01-21T23:48:00Z,retail_store,0.18,352300922110370,352300922110370,True,1,0.11,Samsung_A14,Thika,1.3,5,0,1320.0,legit,normal
254135718487,2025-02-18T13:48:00Z,retail_store,0.06,353918417326223,353918417326223,True,2,0.04,Samsung_A04,Mombasa,2.2,3,0,660.0,legit,normal
254754259079,2025-01-24T21:54:00Z,retail_store,0.2,356201814600185,356201814600185,True,1,0.1,itel_2163,Machakos,2.3,6,0,1560.0,legit,new_recipient
254749003394,2025-01-07T12:37:00Z,agent,0.08,358076715924169,358076715924169,True,1,0.06,Nokia_110,Mombasa,0.5,5,0,540.0,legit,normal
254160142925,2025-02-25T20:30:00Z,agent,0.11,357368352091435,354093278047282,False,1,0.07,Samsung_A04,Kisumu,1.3,8,0,1440.0,legit,normal
254079335354,2025-01-26T18:08:00Z,agent,0.34,355036319967869,359394707076815,False,1,0.05,Nokia_110,Mombasa,1.7,6,0,1200.0,legit,new_recipient
254068494447,2025-03-02T22:42:00Z,call_center,0.27,359103246048357,359103246048357,True,1,0.02,Samsung_A14,Thika,2.5,10,0,2220.0,legit,normal
254162482376,2025-02-04T19:00:00Z,retail_store,0.21,354357685341588,354357685341588,True,2,0.03,Tecno_T301,Nyeri,1.5,3,0,2580.0,legit,normal
254093264043,2025-01-21T02:52:00Z,agent,0.26,358789861655011,354611615671436,False,1,0.0,Nokia_105,Kisumu,3.0,5,3,23.0,fraud,social_engineering_pretext
254796976785,2025-01-02T12:45:00Z,call_center,0.24,354287983921126,355218889992961,False,2,0.07,Redmi_12C,Turkana,1.9,3,0,3900.0,legit,normal
254195866129,2025-01-08T17:20:00Z,retail_store,0.06,357114958788498,357776180109524,False,1,0.03,itel_2163,Nyeri,2.4,4,0,4260.0,legit,normal
254794294804,2025-02-05T16:36:00Z,agent,0.1,356521094931514,356521094931514,True,1,0.09,Tecno_Spark_10,Narok,1.7,3,0,900.0,legit,new_recipient
254077258077,2025-02-17T20:38:00Z,agent,0.05,355356367613788,359159708052600,False,2,0.04,Nokia_105,Meru,0.6,8,0,1680.0,legit,rural_shared
254014330675,2025-02-06T02:50:00Z,agent,0.53,356278878977783,356739367919258,False,2,0.11,itel_5027,Nairobi,1.1,8,0,1860.0,legit,normal
254171480945,2025-02-20T18:38:00Z,agent,0.24,354210968971670,359728239975440,False,1,0.04,Nokia_110,Nakuru,1.9,4,0,840.0,legit,normal
254712352102,2025-02-28T20:13:00Z,call_center,0.22,356533006937237,356533006937237,True,1,0.08,Nokia_110,Turkana,1.6,3,1,1680.0,legit,new_recipient
254039380596,2025-01-11T23:00:00Z,agent,0.35,357914901182219,357914901182219,True,2,0.1,itel_2160,Narok,1.6,5,4,2640.0,legit,normal
254173228651,2025-01-27T02:08:00Z,retail_store,0.29,352239135404763,352239135404763,True,1,0.01,Tecno_T301,Kisii,1.9,14,0,780.0,legit,normal
254173159139,2025-01-24T23:16:00Z,agent,0.27,358420718624993,353921967324933,False,1,0.04,Redmi_12C,Kisii,1.8,6,0,4080.0,legit,normal
254013048605,2025-01-13T18:40:00Z,retail_store,0.43,355780629539908,355780629539908,True,2,0.1,Nokia_105,Nairobi,0.9,13,0,360.0,fraud,normal
254773407206,2025-02-23T15:20:00Z,retail_store,0.6,358916160435166,358916160435166,True,1,0.03,Redmi_12C,Narok,1.0,13,0,480.0,legit,normal
254145564015,2025-01-13T02:06:00Z,agent,0.17,355522940848501,355522940848501,True,1,0.11,Tecno_Spark_10,Turkana,2.1,10,2,38.0,legit,power_user
254137242252,2025-02-13T13:34:00Z,agent,0.1,356650613703828,355784086162035,False,1,0.08,Samsung_A14,Eldoret,1.6,15,0,2820.0,legit,normal
254781166370,2025-02-14T21:17:00Z,retail_store,0.39,355097416326953,355097416326953,True,2,0.11,Samsung_A04,Mombasa,2.5,14,0,4020.0,legit,normal
254778090043,2025-02-04T18:57:00Z,call_center,0.43,358892130783228,354894958197424,False,2,0.11,Tecno_T301,Meru,2.4,3,3,120.0,legit,normal
254144872402,2025-02-16T18:47:00Z,retail_store,0.29,356080732980018,354878169299939,False,1,0.1,itel_5027,Nyeri,1.9,13,0,2940.0,legit,normal
254191230272,2025-01-30T00:49:00Z,agent,0.82,357360082773915,353683942860578,False,1,0.0,Tecno_T301,Eldoret,267.5,0,3,9.0,fraud,clean_device
254782793139,2025-02-04T14:59:00Z,call_center,0.42,356828503554759,356828503554759,True,1,0.09,Tecno_T301,Turkana,1.3,3,0,3300.0,legit,normal
254032824342,2025-02-23T14:44:00Z,agent,0.66,359219461220047,357386395142221,False,4,0.08,Samsung_A14,Meru,1.7,5,1,1740.0,legit,rural_shared
254141441652,2025-01-13T15:55:00Z,agent,0.42,355381505980660,357341107869553,False,2,0.11,itel_2163,Malindi,1.0,8,0,3060.0,legit,normal
254194216302,2025-02-04T16:12:00Z,agent,0.14,359450235819224,356694899931112,False,1,0.11,itel_2163,Turkana,292.3,10,1,2340.0,legit,new_recipient
254079060321,2025-01-10T04:47:00Z,agent,0.17,357958878080754,357696313122286,False,2,0.03,Samsung_A04,Mombasa,3.0,7,0,360.0,legit,new_recipient
254795396405,2025-02-23T17:03:00Z,call_center,0.06,355936171260740,356085387253823,False,1,0.03,Infinix_Hot_30,Nakuru,2.9,7,0,1500.0,legit,normal
254716349790,2025-02-08T23:47:00Z,call_center,0.08,356287337545524,353380063346701,False,2,0.0,Infinix_Hot_30,Meru,2.6,15,0,2040.0,legit,normal
254062904660,2025-02-16T16:39:00Z,call_center,0.07,352192486793328,358355439180423,False,2,0.11,itel_2163,Nyeri,1.8,9,0,1680.0,legit,normal
254725037624,2025-01-12T16:29:00Z,retail_store,0.35,354716942223222,353508701897169,False,2,0.07,Tecno_Spark_10,Nyeri,1.6,3,2,18.0,legit,emergency_drain
254117202450,2025-01-19T23:20:00Z,agent,0.23,353062325709364,354140962820998,False,1,0.07,Nokia_105,Turkana,2.1,10,1,900.0,legit,new_recipient
254029946821,2025-01-31T12:02:00Z,agent,0.17,358090635716184,359729925883001,False,2,0.0,Nokia_105,Kisumu,2.3,5,0,600.0,fraud,rural_shared
254155647795,2025-03-02T19:58:00Z,agent,0.13,358589064198493,354664376446513,False,2,0.04,Samsung_A14,Machakos,1.6,2,3,22.0,legit,urgent_mobile_money
254096201093,2025-02-16T16:48:00Z,agent,0.28,356587306095105,353200991464695,False,1,0.06,Infinix_Hot_30,Malindi,1.2,10,1,1380.0,legit,new_recipient
254145980308,2025-01-02T04:39:00Z,agent,0.61,354861679170542,355910781265221,False,1,0.0,itel_2163,Turkana,292.1,0,4,7.0,fraud,clean_device
254734830888,2025-01-04T03:31:00Z,retail_store,0.35,353361217843668,355759340699778,False,2,0.08,Samsung_A14,Eldoret,1.3,14,0,3540.0,legit,normal
254139523679,2025-01-04T20:57:00Z,retail_store,0.14,357854101544746,358700352056647,False,1,0.04,itel_2160,Nyeri,1.4,15,0,2700.0,legit,normal
254738529426,2025-02-17T18:29:00Z,agent,0.36,353134504747910,356390015336282,False,2,0.05,Samsung_A04,Nyeri,0.3,14,0,19.0,legit,normal
254032063581,2025-01-30T01:05:00Z,call_center,0.08,356473135193444,355627437199816,False,2,0.1,itel_2160,Garissa,0.8,3,3,83.0,legit,emergency_drain
254087251245,2025-01-24T16:14:00Z,agent,0.1,356562649707763,359323137244434,False,2,0.05,Nokia_105,Nakuru,1.8,1,1,45.0,legit,urgent_mobile_money
254032883375,2025-01-09T15:28:00Z,call_center,0.62,357794008424283,352873508871473,False,3,0.08,Nokia_105,Thika,0.1,9,0,960.0,legit,rural_shared
254185637557,2025-01-12T21:40:00Z,agent,0.44,353879417724596,354898290960926,False,3,0.0,Tecno_Spark_10,Kisumu,1.3,3,0,2700.0,legit,rural_shared
254015515723,2025-02-21T14:34:00Z,agent,0.16,359159165881571,356905842810792,False,2,0.1,Nokia_110,Garissa,1.5,10,1,1440.0,legit,new_recipient
254054838502,2025-02-07T18:11:00Z,call_center,0.07,355676569896488,355676569896488,True,1,0.07,Nokia_110,Turkana,1.0,7,0,2040.0,legit,normal
254057440499,2025-01-31T17:22:00Z,agent,0.66,356752429537113,356752429537113,True,1,0.01,Samsung_A04,Nakuru,0.2,10,0,300.0,legit,normal
254010010554,2025-02-04T18:02:00Z,agent,0.59,357387086552284,357387086552284,True,1,0.09,Nokia_110,Meru,2.2,12,0,2880.0,legit,normal
254063582631,2025-02-19T16:27:00Z,agent,0.18,359212931793076,352657962411229,False,5,0.06,Samsung_A04,Eldoret,0.7,5,1,900.0,legit,rural_shared
254016738971,2025-02-08T16:21:00Z,agent,0.34,352507183431463,357259615646610,False,1,0.11,Samsung_A14,Turkana,1.5,4,0,4140.0,legit,normal
254798607012,2025-01-19T19:30:00Z,retail_store,0.38,358437569553808,358437569553808,True,2,0.05,Tecno_T301,Malindi,2.4,20,2,20.0,legit,power_user
254082763181,2025-02-07T23:26:00Z,agent,0.35,357452038197759,356415725399052,False,1,0.09,itel_2160,Thika,2.9,7,0,720.0,legit,normal
254019715853,2025-02-13T13:57:00Z,agent,0.16,358307164372613,358307164372613,True,1,0.02,Redmi_12C,Garissa,1.4,3,1,2460.0,legit,new_recipient
254777414822,2025-01-17T20:48:00Z,agent,0.1,353770952086335,358427766387567,False,1,0.11,Tecno_T301,Kisumu,2.6,2,2,45.0,legit,urgent_mobile_money
254751814169,2025-03-01T22:53:00Z,agent,0.31,353258400443318,353258400443318,True,2,0.01,Infinix_Hot_30,Nairobi,1.2,9,0,2640.0,legit,new_recipient
254773525091,2025-01-16T20:15:00Z,agent,0.37,354193589158989,353016649737722,False,2,0.05,itel_2163,Kisumu,2.0,14,0,4260.0,legit,normal
254737411997,2025-02-08T13:54:00Z,retail_store,0.19,354925854189047,352919004558313,False,1,0.03,Tecno_Spark_10,Malindi,2.0,16,0,166.0,legit,power_user
254767975004,2025-02-15T19:50:00Z,agent,0.23,359557046687527,354552179748759,False,1,0.01,itel_2163,Machakos,1.1,10,0,2100.0,legit,new_recipient
254187369640,2025-03-03T04:17:00Z,retail_store,0.36,353643853715514,353643853715514,True,1,0.03,Tecno_T301,Nakuru,1.9,3,0,540.0,legit,normal
254787983644,2025-02-03T00:55:00Z,call_center,0.08,357872941570563,358452104491488,False,2,0.1,Nokia_105,Garissa,0.8,3,0,3900.0,legit,normal
254128215034,2025-02-21T02:33:00Z,agent,0.24,353907980890102,355300074237530,False,1,0.12,Nokia_110,Mombasa,1.8,0,2,20.0,legit,urgent_mobile_money
254799133608,2025-02-19T16:40:00Z,agent,0.04,355051559316487,359139869356965,False,1,0.07,Tecno_T301,Mombasa,1.5,4,1,38.0,legit,emergency_drain
254196204919,2025-01-25T01:44:00Z,agent,0.34,358306158394616,358306158394616,True,1,0.02,Redmi_12C,Malindi,2.1,11,0,15.0,legit,normal
254048795557,2025-03-01T00:52:00Z,call_center,0.19,352811073049006,353858399796648,False,2,0.09,Nokia_105,Garissa,544.1,9,0,3840.0,legit,normal
254151140116,2025-01-30T16:26:00Z,agent,0.34,353247082970054,359103679490308,False,1,0.1,Redmi_12C,Kisii,2.8,3,0,900.0,legit,normal
254029727888,2025-01-06T22:09:00Z,agent,0.59,356249887101856,358071994875257,False,2,0.01,Tecno_T301,Mombasa,1.1,5,0,300.0,legit,normal
254762000862,2025-02-01T20:40:00Z,agent,0.27,356673031624657,358333331269272,False,2,0.03,Tecno_Spark_10,Eldoret,1.1,11,0,2700.0,legit,normal
254753241511,2025-01-29T17:12:00Z,retail_store,0.24,358502618700636,354581084623642,False,1,0.05,itel_2160,Thika,0.3,8,0,840.0,fraud,normal
254040481013,2025-01-05T00:26:00Z,call_center,0.45,358457469160648,358457469160648,True,2,0.11,Nokia_110,Thika,0.7,14,0,1380.0,legit,normal
254185627725,2025-02-18T14:24:00Z,retail_store,0.38,352153202099972,352153202099972,True,1,0.03,itel_2163,Meru,0.7,3,1,840.0,legit,new_recipient
254715096119,2025-01-07T00:16:00Z,agent,0.43,353857752253088,353857752253088,True,1,0.09,Nokia_110,Nyeri,1.5,10,0,1380.0,legit,normal
254069850535,2025-02-16T13:21:00Z,agent,0.29,359742314532142,359742314532142,True,2,0.1,Tecno_T301,Mombasa,0.5,6,1,138.0,legit,power_user
254049673110,2025-01-30T12:20:00Z,agent,0.14,359028266813491,359500875666648,False,1,0.0,Tecno_Spark_10,Nairobi,0.4,7,0,1680.0,legit,normal
254795608909,2025-01-05T03:25:00Z,agent,0.17,355588949303614,358970872471554,False,2,0.1,itel_5027,Narok,0.3,2,3,16.0,legit,urgent_mobile_money
254094652781,2025-01-18T17:08:00Z,agent,0.13,358419739746073,354983964141846,False,2,0.1,itel_5027,Malindi,1.8,8,1,2400.0,legit,new_recipient
254116291016,2025-02-21T13:56:00Z,call_center,0.31,359549271983064,359549271983064,True,1,0.08,Tecno_Spark_10,Nyeri,1.6,11,1,2520.0,legit,new_recipient
254062858565,2025-02-10T22:20:00Z,retail_store,0.16,354257450785683,UNKNOWN,False,0,0.0,Tecno_T301,Eldoret,1.9,1,3,62.0,legit,emergency_drain
254138926468,2025-02-11T04:03:00Z,agent,0.52,355955366607135,3528948486465021,False,13,0.32,Nokia_110,Turkana,507.9,3,3,120.0,fraud,slow_fraudster
254734041802,2025-02-10T04:01:00Z,retail_store,0.23,357270829542180,358150956885715,False,4,0.08,Nokia_105,Machakos,2.2,8,0,2880.0,legit,rural_shared
254157411670,2025-01-22T01:42:00Z,agent,0.11,353907999166438,358994814656635,False,2,0.09,Redmi_12C,Turkana,0.9,9,0,3180.0,legit,normal
254773753119,2025-02-12T23:44:00Z,agent,0.05,358354757373149,358354757373149,True,1,0.05,Nokia_105,Nyeri,1.1,9,0,2940.0,legit,normal
