msisdn,label,archetype,rule_score,xgb_proba,iso_anomaly_score,ensemble_score,ensemble_prediction
254110282587,0,new_recipient,4,0.1593,0.2689,0.1509,0
254749735401,0,rural_shared,1,0.2481,0.2212,0.1699,0
254035489293,0,rural_shared,2,0.1886,0.5121,0.2189,0
254087722315,0,new_recipient,2,0.1089,0.2108,0.1077,0
254084481495,0,normal,0,0.1489,0.3009,0.1422,0
254116607896,0,rural_shared,14,0.1234,0.1984,0.1471,0
254194113188,0,power_user,13,0.1662,0.0861,0.1353,0
254758781225,0,power_user,4,0.0792,0.3897,0.1451,0
254175184933,0,new_recipient,11,0.112,0.1969,0.1326,0
254136985329,0,urgent_mobile_money,21,0.0978,0.3,0.182,0
254742640763,0,power_user,9,0.116,0.1225,0.1098,0
254048233078,0,normal,0,0.0972,0.3176,0.1232,0
254124493166,0,new_recipient,2,0.1617,0.2656,0.1452,0
254746946645,0,emergency_drain,70,0.143,0.413,0.3776,0
254716261172,0,normal,0,0.2907,0.1684,0.1729,0
254055545806,0,urgent_mobile_money,31,0.1137,0.4343,0.2527,0
254170781910,0,rural_shared,6,0.1701,0.2605,0.1597,0
254041727315,0,normal,7,0.2905,0.1922,0.1998,0
254791686745,0,new_recipient,13,0.1496,0.2011,0.1566,0
254737743876,0,normal,35,0.1626,0.3954,0.277,0
254057009255,0,urgent_mobile_money,17,0.0463,0.2275,0.1287,0
254030618529,0,power_user,4,0.3266,0.1685,0.2011,0
254063143131,0,rural_shared,6,0.2938,0.3416,0.2356,0
254731476688,0,emergency_drain,69,0.4049,0.4076,0.4911,0
254043496442,0,new_recipient,4,0.1464,0.4201,0.1829,0
254163310215,0,emergency_drain,11,0.3446,0.2896,0.2605,0
254067716798,0,new_recipient,4,0.0594,0.3269,0.1204,0
254778701317,0,normal,1,0.1724,0.2788,0.1503,0
254072513691,0,normal,0,0.1201,0.1612,0.0943,0
254027287443,0,normal,19,0.056,0.3724,0.1753,0
254781927332,0,new_recipient,4,0.1548,0.1898,0.1291,0
254163251374,0,normal,0,0.1281,0.2711,0.1254,0
254032512802,0,rural_shared,2,0.1374,0.2731,0.1361,0
254170864498,1,normal,2,0.1446,0.427,0.1778,0
254714222271,0,normal,0,0.1819,0.2462,0.1434,0
254093880254,0,normal,3,0.0831,0.1525,0.0845,0
254032518702,0,normal,16,0.1978,0.2239,0.193,0
254135033738,0,new_recipient,4,0.0771,0.2467,0.1084,0
254793853860,0,normal,1,0.2969,0.2185,0.1912,0
254138228138,0,new_recipient,5,0.2864,0.1624,0.1845,0
254020309689,0,normal,2,0.0875,0.2575,0.1097,0
254157266879,1,normal,21,0.0726,0.4046,0.1968,0
254144612980,1,local_insider,69,0.9602,0.6113,0.7919,1
254165773857,0,power_user,11,0.3231,0.0917,0.2013,0
254067323776,0,power_user,3,0.1033,0.2764,0.1246,0
254144799423,1,classic_fast,100,0.9489,0.7433,0.9129,1
254777346815,0,normal,11,0.1295,0.2695,0.1587,0
254727055732,0,normal,0,0.1458,0.0783,0.0852,0
254022987436,0,normal,1,0.094,0.2109,0.098,0
254767051170,0,urgent_mobile_money,18,0.2313,0.213,0.2113,0
254722512263,0,emergency_drain,48,0.3207,0.3172,0.3676,0
254197809923,0,urgent_mobile_money,22,0.2724,0.3358,0.2725,0
254113532737,0,power_user,4,0.2098,0.286,0.1779,0
254782358724,0,normal,0,0.4047,0.1694,0.2245,0
254068227679,0,rural_shared,6,0.1453,0.4733,0.2017,0
254069328735,0,normal,0,0.1129,0.143,0.0865,0
254721229498,0,power_user,12,0.3639,0.3803,0.2948,0
254049403944,0,urgent_mobile_money,21,0.3175,0.1951,0.2547,0
254744430772,0,new_recipient,4,0.1007,0.3598,0.1473,0
254098088906,0,urgent_mobile_money,17,0.0972,0.1498,0.1322,0
254159165082,0,emergency_drain,19,0.2369,0.3309,0.2463,0
254057332327,0,new_recipient,3,0.1273,0.3018,0.1417,0
254059737394,0,normal,0,0.4792,0.3033,0.2915,0
254765736859,0,normal,3,0.079,0.1584,0.0841,0
254781893731,0,normal,5,0.2521,0.2325,0.1866,0
254795592074,0,rural_shared,1,0.2273,0.1317,0.1382,0
254035407902,0,rural_shared,3,0.0721,0.6181,0.196,0
254798099158,0,new_recipient,13,0.1966,0.1603,0.1676,0
254154798613,0,new_recipient,2,0.0709,0.3919,0.1359,0
254066577128,0,normal,0,0.2286,0.1326,0.136,0
254097825770,0,normal,4,0.1227,0.2821,0.1377,0
254765738911,1,normal,6,0.1381,0.2318,0.1381,0
254138372738,0,emergency_drain,82,0.3532,0.3931,0.5032,0
254038532584,0,normal,16,0.1644,0.3055,0.1984,0
254186071551,0,new_recipient,0,0.1327,0.2338,0.1182,0
254188487540,0,normal,0,0.0742,0.2825,0.104,0
254715968498,0,normal,0,0.1125,0.1026,0.0763,0
254033801912,0,normal,3,0.2847,0.1357,0.171,0
254754386626,0,rural_shared,11,0.054,0.4208,0.1625,0
254016283519,0,urgent_mobile_money,28,0.1328,0.3336,0.2272,0
254173822564,0,power_user,9,0.2409,0.3069,0.2122,0
254058400921,0,normal,0,0.2013,0.1051,0.1168,0
254098881064,0,normal,1,0.1168,0.1204,0.0857,0
254035655131,0,normal,1,0.1052,0.1043,0.0764,0
254772622543,0,urgent_mobile_money,23,0.1002,0.2379,0.1736,0
254763452939,0,normal,23,0.0858,0.4174,0.212,0
254169997276,0,power_user,12,0.2479,0.5048,0.2737,0
254095872530,0,power_user,14,0.3052,0.1338,0.2128,0
254743909629,0,normal,8,0.1538,0.2515,0.1561,0
254746648425,0,new_recipient,6,0.2811,0.2437,0.2054,0
254072840301,0,rural_shared,7,0.2173,0.157,0.158,0
254026603646,0,emergency_drain,19,0.3144,0.4045,0.2996,0
254120167173,0,normal,0,0.1702,0.0202,0.0816,0
254780070192,0,normal,2,0.3314,0.1946,0.2038,0
254024042496,0,new_recipient,21,0.0976,0.2126,0.1601,0
254162875814,0,rural_shared,12,0.3389,0.2624,0.2541,0
254199705900,0,new_recipient,3,0.1573,0.2678,0.1467,0
254717878015,0,normal,2,0.2435,0.0708,0.1333,0
254750120916,0,normal,2,0.2149,0.0607,0.1179,0
254124203531,0,normal,1,0.1174,0.15,0.0933,0
254754552234,0,new_recipient,2,0.1362,0.2231,0.1231,0
254189944735,0,new_recipient,3,0.1587,0.2003,0.1305,0
254176152469,0,normal,14,0.069,0.1879,0.12,0
254726788488,0,new_recipient,5,0.1396,0.1955,0.1267,0
254075851974,1,normal,0,0.1159,0.1215,0.0825,0
254029614006,0,normal,0,0.3381,0.1923,0.2002,0
254730036635,0,normal,5,0.4614,0.1743,0.2662,0
254194880663,0,rural_shared,1,0.1423,0.1219,0.0975,0
254758281275,0,new_recipient,4,0.1223,0.2052,0.1183,0
254121191347,0,normal,4,0.3352,0.2506,0.2255,0
254146763250,0,normal,2,0.182,0.1579,0.1274,0
254132581171,0,urgent_mobile_money,40,0.7454,0.4469,0.5672,0
254036078058,0,normal,2,0.415,0.0657,0.2092,0
254124944391,0,normal,0,0.0479,0.1376,0.056,0
254714730258,0,normal,1,0.1226,0.0536,0.0715,0
254093511327,0,power_user,16,0.3484,0.1912,0.2526,0
254021449817,0,normal,17,0.3438,0.242,0.2662,0
254049931847,0,normal,3,0.0923,0.1653,0.0919,0
254744819659,0,normal,1,0.0713,0.1032,0.0609,0
254733123040,0,normal,5,0.3387,0.1616,0.2078,0
254020466827,0,normal,0,0.1094,0.1185,0.0789,0
254710434909,0,new_recipient,2,0.1915,0.4729,0.2104,0
254065291298,0,normal,1,0.1407,0.2196,0.1212,0
254746232860,0,power_user,11,0.132,0.0535,0.1058,0
254132337791,0,urgent_mobile_money,11,0.1812,0.1849,0.1608,0
254060114593,0,new_recipient,5,0.1371,0.2889,0.1489,0
254169568711,0,emergency_drain,27,0.3368,0.3671,0.3244,0
254766244305,0,urgent_mobile_money,12,0.1684,0.0874,0.1336,0
254720330955,0,new_recipient,10,0.2609,0.2444,0.2085,0
254749976892,0,rural_shared,8,0.3097,0.1821,0.2089,0
254095568983,0,new_recipient,13,0.4599,0.2102,0.2985,0
254156667927,0,rural_shared,3,0.285,0.2721,0.2052,0
254795865717,0,normal,0,0.2438,0.164,0.1507,0
254753300078,0,urgent_mobile_money,22,0.137,0.2487,0.1898,0
254760895022,0,urgent_mobile_money,19,0.3962,0.2564,0.2994,0
254796065960,1,normal,3,0.1029,0.2277,0.1122,0
254753664275,0,normal,0,0.1324,0.1086,0.0867,0
254171587820,0,new_recipient,5,0.2986,0.1029,0.1751,0
254174098562,0,new_recipient,4,0.2525,0.3382,0.2102,0
254099903408,0,rural_shared,10,0.2634,0.3756,0.2424,0
254128443893,0,rural_shared,6,0.1177,0.1809,0.1162,0
254777340537,0,normal,0,0.1598,0.0767,0.0911,0
254059076108,0,power_user,4,0.2774,0.2177,0.1913,0
254795025337,1,normal,0,0.1493,0.2241,0.1232,0
254094278133,0,urgent_mobile_money,30,0.1871,0.3255,0.2555,0
254143494927,0,new_recipient,7,0.1647,0.1067,0.1218,0
254120409111,0,normal,5,0.4077,0.2319,0.2564,0
254783245846,0,power_user,14,0.2778,0.2467,0.2287,0
254052574156,0,new_recipient,4,0.1829,0.2878,0.1663,0
254023719117,0,normal,0,0.1313,0.1144,0.0877,0
254789690390,0,urgent_mobile_money,34,0.6325,0.3399,0.4716,0
254728192475,0,normal,6,0.4383,0.0864,0.2368,0
254736123493,0,normal,0,0.0948,0.1512,0.0805,0
254082904354,0,emergency_drain,100,0.6066,0.3612,0.6633,1
254143005220,0,normal,0,0.0928,0.043,0.0525,0
254777991759,0,normal,2,0.4364,0.2907,0.2751,0
254044093688,0,rural_shared,12,0.1388,0.2868,0.1702,0
254134852340,0,normal,4,0.1786,0.1774,0.1367,0
254763831563,0,power_user,6,0.2407,0.1139,0.1548,0
254045426603,0,normal,4,0.2648,0.1375,0.1655,0
254780934968,0,normal,0,0.2176,0.167,0.1396,0
254136282421,1,normal,0,0.0562,0.1358,0.0593,0
254794716820,1,local_insider,33,0.9539,0.6016,0.6787,1
254796368794,0,new_recipient,4,0.1981,0.2967,0.1753,0
254777642182,0,normal,1,0.1201,0.131,0.0898,0
254148139768,0,normal,2,0.1268,0.1629,0.1038,0
254150123322,0,power_user,10,0.2213,0.3344,0.2132,0
254019091461,0,new_recipient,3,0.1809,0.153,0.1287,0
254162366842,0,power_user,12,0.1129,0.3592,0.1766,0
254725229877,0,rural_shared,4,0.254,0.2627,0.192,0
254044005061,0,normal,0,0.3228,0.0516,0.1582,0
254191577129,0,power_user,3,0.1319,0.2602,0.1334,0
254040170763,0,rural_shared,9,0.1924,0.3304,0.1962,0
254156969940,0,normal,1,0.1626,0.0741,0.0947,0
254116845466,0,emergency_drain,12,0.3729,0.429,0.311,0
254144579900,0,normal,2,0.3371,0.1082,0.1847,0
254027701486,0,power_user,4,0.1644,0.0582,0.1006,0
254186229566,0,normal,0,0.3142,0.1764,0.1855,0
254018288000,0,normal,2,0.1778,0.2121,0.1391,0
254711444795,0,new_recipient,30,0.1471,0.238,0.2157,0
254757117674,0,normal,0,0.3412,0.1398,0.1885,0
254046767678,0,rural_shared,7,0.1426,0.2758,0.1541,0
254725542734,0,new_recipient,2,0.2103,0.2047,0.1518,0
254089746244,0,normal,0,0.1612,0.1794,0.1174,0
254018242298,0,urgent_mobile_money,15,0.2975,0.2021,0.2294,0
254144358738,0,rural_shared,9,0.3609,0.1905,0.237,0
254739389115,0,new_recipient,4,0.2501,0.167,0.1663,0
254084290053,0,urgent_mobile_money,30,0.2097,0.2478,0.2463,0
254098201841,0,normal,3,0.2034,0.2,0.1505,0
254753421521,0,normal,1,0.1706,0.1287,0.1119,0
254771412346,0,normal,1,0.1315,0.055,0.0759,0
254059718787,0,normal,0,0.2753,0.1442,0.1599,0
254010564546,0,emergency_drain,29,0.3802,0.4018,0.3585,0
254130488252,0,normal,1,0.1298,0.0483,0.0735,0
254087738011,0,rural_shared,1,0.0698,0.1762,0.0785,0
254739231716,0,normal,11,0.4562,0.4029,0.339,0
254017527951,0,new_recipient,11,0.1485,0.1793,0.1447,0
254162279406,0,rural_shared,2,0.219,0.3217,0.185,0
254049028454,0,power_user,21,0.1333,0.2399,0.183,0
254777543206,0,normal,1,0.3479,0.1871,0.2064,0
254716531100,1,normal,11,0.1726,0.113,0.1389,0
254083034351,0,new_recipient,4,0.1755,0.2066,0.1427,0
254153248950,0,normal,1,0.2695,0.167,0.166,0
254073114792,0,rural_shared,2,0.1388,0.1469,0.1052,0
254716783743,0,normal,4,0.4012,0.2834,0.2634,0
254720982557,0,rural_shared,11,0.0915,0.216,0.1282,0
254778100214,0,rural_shared,1,0.3483,0.0417,0.1702,0
254133242864,1,local_insider,28,0.8528,0.5758,0.6117,0
254719039017,0,power_user,12,0.1211,0.2795,0.1604,0
254077991952,0,normal,0,0.1075,0.1662,0.0899,0
254022276047,0,rural_shared,4,0.1467,0.2645,0.1441,0
254725364236,0,new_recipient,11,0.2363,0.143,0.1751,0
254137073081,0,rural_shared,4,0.1014,0.2432,0.1184,0
254077232032,0,new_recipient,11,0.0793,0.2363,0.1278,0
254719428813,0,power_user,8,0.1177,0.156,0.116,0
254145801826,0,new_recipient,11,0.1436,0.1979,0.1471,0
254793543465,0,normal,0,0.1371,0.0668,0.0784,0
254780435996,0,new_recipient,3,0.2129,0.2939,0.1783,0
254136365783,0,new_recipient,12,0.3661,0.1409,0.236,0
254089374976,0,normal,1,0.1009,0.1588,0.0881,0
254163223272,0,power_user,10,0.179,0.2195,0.1654,0
254011962823,0,normal,1,0.2631,0.2354,0.1802,0
254120583710,0,normal,2,0.1237,0.1183,0.0913,0
254164510843,1,slow_fraudster,98,0.9593,0.7318,0.9086,1
254752348100,0,power_user,6,0.1316,0.135,0.111,0
254790911486,1,emergency_drain,15,0.4821,0.3443,0.348,0
254148447498,0,normal,0,0.0469,0.273,0.0894,0
254727522624,0,new_recipient,1,0.1151,0.3442,0.1408,0
254027912494,0,rural_shared,3,0.4047,0.3222,0.2717,0
254119794227,0,rural_shared,9,0.2429,0.2182,0.1909,0
254173199362,0,new_recipient,8,0.2888,0.0944,0.1775,0
254053347532,0,normal,0,0.3337,0.3041,0.2262,0
254084430180,0,normal,0,0.0736,0.1122,0.0612,0
254154770683,0,power_user,24,0.113,0.4288,0.23,0
254055552500,1,partial_text_coaching,90,0.9672,0.7902,0.9028,1
254116103926,0,urgent_mobile_money,15,0.2374,0.1984,0.2015,0
254019455596,0,urgent_mobile_money,14,0.0839,0.1214,0.1101,0
254196516507,0,normal,2,0.2218,0.1983,0.1554,0
254130021467,0,power_user,9,0.5466,0.0624,0.2886,0
254014442714,0,rural_shared,0,0.2721,0.1083,0.1495,0
254783775564,0,normal,3,0.187,0.25,0.1557,0
254018113811,0,rural_shared,1,0.1666,0.2949,0.1517,0
254725951465,0,rural_shared,25,0.665,0.1676,0.4162,0
254752881345,0,normal,23,0.1799,0.3322,0.233,0
254764341835,0,new_recipient,5,0.0738,0.2088,0.1004,0
254012217034,0,new_recipient,2,0.0767,0.3054,0.1168,0
254761637790,0,new_recipient,7,0.1901,0.1874,0.1534,0
254752427970,0,normal,0,0.0573,0.1217,0.0562,0
254135718487,0,normal,0,0.0981,0.3079,0.1211,0
254754259079,0,new_recipient,3,0.1364,0.1682,0.1124,0
254749003394,0,normal,11,0.15,0.1818,0.1459,0
254160142925,0,normal,2,0.1172,0.089,0.081,0
254079335354,0,new_recipient,9,0.2595,0.1563,0.1829,0
254068494447,0,normal,0,0.5012,0.1184,0.2551,0
254162482376,0,normal,0,0.1478,0.107,0.0933,0
254093264043,1,social_engineering_pretext,36,0.8812,0.5978,0.654,1
254796976785,0,normal,5,0.1797,0.211,0.1486,0
254195866129,0,normal,3,0.1833,0.3011,0.1668,0
254794294804,0,new_recipient,4,0.2249,0.2011,0.1635,0
254077258077,0,rural_shared,0,0.246,0.0838,0.1317,0
254014330675,0,normal,2,0.2321,0.1402,0.1455,0
254171480945,0,normal,1,0.3369,0.0822,0.1751,0
254712352102,0,new_recipient,3,0.1906,0.2108,0.1475,0
254039380596,0,normal,3,0.1519,0.3588,0.167,0
254173228651,0,normal,5,0.5288,0.2295,0.3103,0
254173159139,0,normal,2,0.1483,0.304,0.1487,0
254013048605,1,normal,4,0.2224,0.367,0.2038,0
254773407206,0,normal,7,0.1694,0.44,0.2072,0
254145564015,0,power_user,15,0.1339,0.2181,0.1598,0
254137242252,0,normal,1,0.0677,0.2618,0.0989,0
254781166370,0,normal,0,0.2197,0.1975,0.1482,0
254778090043,0,normal,16,0.1072,0.2813,0.1666,0
254144872402,0,normal,0,0.1078,0.144,0.0845,0
254191230272,1,clean_device,100,0.9495,0.7706,0.9199,1
254782793139,0,normal,1,0.3859,0.1804,0.2218,0
254032824342,0,rural_shared,4,0.4669,0.2299,0.2796,0
254141441652,0,normal,3,0.3368,0.1395,0.1954,0
254194216302,0,new_recipient,4,0.09,0.2818,0.123,0
254079060321,0,new_recipient,13,0.234,0.1558,0.1833,0
254795396405,0,normal,0,0.2313,0.0713,0.1219,0
254716349790,0,normal,0,0.3327,0.1459,0.1862,0
254062904660,0,normal,3,0.1517,0.1966,0.1264,0
254725037624,0,emergency_drain,28,0.3154,0.2948,0.2996,0
254117202450,0,new_recipient,9,0.2443,0.1473,0.1738,0
254029946821,1,rural_shared,1,0.1394,0.091,0.0885,0
254155647795,0,urgent_mobile_money,29,0.2189,0.2708,0.2532,0
254096201093,0,new_recipient,5,0.0618,0.1294,0.0751,0
254145980308,1,clean_device,100,0.8859,0.6377,0.8581,1
254734830888,0,normal,3,0.1652,0.1399,0.1183,0
254139523679,0,normal,0,0.0586,0.2752,0.0952,0
254738529426,0,normal,22,0.3455,0.3458,0.3079,0
254032063581,0,emergency_drain,10,0.2989,0.3009,0.2397,0
254087251245,0,urgent_mobile_money,11,0.2069,0.0891,0.1484,0
254032883375,0,rural_shared,4,0.2886,0.2751,0.2107,0
254185637557,0,rural_shared,2,0.2061,0.2831,0.1695,0
254015515723,0,new_recipient,3,0.1011,0.1809,0.0997,0
254054838502,0,normal,1,0.2164,0.1826,0.146,0
254057440499,0,normal,2,0.1397,0.167,0.1106,0
254010010554,0,normal,0,0.0862,0.2238,0.0947,0
254063582631,0,rural_shared,13,0.2735,0.215,0.2158,0
254016738971,0,normal,2,0.1867,0.122,0.1205,0
254798607012,0,power_user,16,0.0798,0.3074,0.1608,0
254082763181,0,normal,1,0.209,0.078,0.1165,0
254019715853,0,new_recipient,2,0.1797,0.2046,0.138,0
254777414822,0,urgent_mobile_money,15,0.0678,0.1569,0.1148,0
254751814169,0,new_recipient,4,0.1913,0.2353,0.1569,0
254773525091,0,normal,0,0.1661,0.1564,0.1138,0
254737411997,0,power_user,7,0.4365,0.0998,0.2424,0
254767975004,0,new_recipient,3,0.3257,0.1523,0.1936,0
254187369640,0,normal,1,0.134,0.3513,0.1511,0
254787983644,0,normal,1,0.1547,0.1551,0.1114,0
254128215034,0,urgent_mobile_money,68,0.6505,0.4692,0.614,0
254799133608,0,emergency_drain,14,0.2353,0.2253,0.2042,0
254196204919,0,normal,13,0.381,0.3095,0.2878,0
254048795557,0,normal,5,0.1591,0.388,0.1836,0
254151140116,0,normal,4,0.1853,0.1176,0.1248,0
254029727888,0,normal,3,0.2707,0.1208,0.161,0
254762000862,0,normal,0,0.1112,0.1075,0.0769,0
254753241511,1,normal,1,0.1739,0.0657,0.0977,0
254040481013,0,normal,2,0.189,0.2178,0.1455,0
254185627725,0,new_recipient,4,0.3345,0.1843,0.2086,0
254715096119,0,normal,2,0.1384,0.2023,0.1188,0
254069850535,0,power_user,1,0.1069,0.2034,0.102,0
254049673110,0,normal,0,0.2953,0.1361,0.1669,0
254795608909,0,urgent_mobile_money,28,0.384,0.2365,0.3159,0
254094652781,0,new_recipient,4,0.0418,0.1882,0.0779,0
254116291016,0,new_recipient,3,0.127,0.2746,0.1348,0
254062858565,0,emergency_drain,50,0.2801,0.4271,0.3828,0
254138926468,1,slow_fraudster,68,0.9614,0.7691,0.8289,1
254734041802,0,rural_shared,3,0.1222,0.2333,0.1223,0
254157411670,0,normal,2,0.161,0.279,0.1482,0
254773753119,0,normal,0,0.1623,0.1585,0.1126,0
254188329967,0,rural_shared,6,0.14,0.2143,0.1346,0
254796733913,0,rural_shared,12,0.1435,0.2128,0.1538,0
254038351875,0,normal,1,0.309,0.0903,0.1646,0
254066179267,0,power_user,16,0.0718,0.4283,0.1874,0
254737666634,0,rural_shared,2,0.1573,0.1805,0.1219,0
254751068286,0,normal,2,0.1442,0.1719,0.1138,0
254147470356,0,normal,4,0.1956,0.1867,0.1467,0
254062082886,0,normal,0,0.2165,0.1439,0.1334,0
254185038398,0,rural_shared,2,0.2151,0.1764,0.1469,0
254040187133,0,rural_shared,16,0.3927,0.1507,0.2624,0
254167641896,0,normal,0,0.0588,0.1646,0.0676,0
254055649417,0,power_user,5,0.1121,0.2369,0.1247,0
254114798073,0,rural_shared,4,0.1048,0.2551,0.1229,0
254163466794,0,normal,0,0.13,0.217,0.1127,0
254776024976,0,new_recipient,4,0.2875,0.2258,0.1978,0
254058460591,0,normal,0,0.2804,0.1639,0.1672,0
254162731436,1,classic_fast,100,0.9546,0.823,0.9353,1
254136682423,0,normal,2,0.1515,0.2027,0.1249,0
254174447051,0,rural_shared,10,0.1345,0.4503,0.2031,0
254071850758,0,normal,0,0.3747,0.1787,0.2133,0
254011787401,0,urgent_mobile_money,19,0.1092,0.1489,0.1433,0
254130643861,0,emergency_drain,21,0.2431,0.371,0.2652,0
254050247754,0,normal,1,0.0979,0.0854,0.0684,0
254178759030,0,urgent_mobile_money,17,0.3636,0.2542,0.2782,0
254764033874,0,new_recipient,2,0.3004,0.2563,0.2052,0
254737729541,0,rural_shared,5,0.1377,0.0968,0.1012,0
254097813570,0,emergency_drain,68,0.3701,0.5014,0.4959,0
254714002749,0,power_user,6,0.112,0.3158,0.1473,0
254794874159,0,power_user,4,0.274,0.0499,0.1478,0
254072472195,0,urgent_mobile_money,22,0.2715,0.247,0.2499,0
254753242520,0,normal,0,0.1057,0.217,0.1018,0
254190987543,0,normal,2,0.1531,0.1274,0.1067,0
254051633160,0,rural_shared,10,0.0556,0.2014,0.1054,0
254781254698,0,normal,0,0.1088,0.2348,0.1077,0
254749310513,0,normal,6,0.284,0.1874,0.1927,0
254085727394,0,normal,0,0.1839,0.2472,0.1445,0
254732976435,0,normal,2,0.2121,0.198,0.1509,0
254172849537,0,new_recipient,7,0.1387,0.3674,0.1753,0
254144951348,0,power_user,8,0.1831,0.1759,0.1504,0
254023413185,1,emergency_drain,19,0.3724,0.2717,0.2925,0
254753618402,0,new_recipient,7,0.1255,0.161,0.1177,0
254096238285,0,normal,6,0.151,0.17,0.1284,0
254194253887,0,power_user,8,0.1369,0.139,0.1204,0
254199929631,0,new_recipient,4,0.3577,0.1454,0.2093,0
254162955625,0,normal,0,0.1873,0.2507,0.147,0
254037014133,0,new_recipient,2,0.1669,0.2288,0.1383,0
254125129349,0,rural_shared,1,0.1686,0.1047,0.1051,0
254162482718,0,power_user,5,0.1997,0.17,0.1473,0
254741473545,0,normal,3,0.2391,0.1444,0.1527,0
254028723875,0,emergency_drain,24,0.3658,0.2818,0.3071,0
254159090867,0,normal,1,0.1203,0.0919,0.0801,0
254094368631,0,rural_shared,2,0.1945,0.1849,0.1398,0
254016312302,0,normal,0,0.2336,0.0272,0.1119,0
254761046180,0,urgent_mobile_money,14,0.1673,0.2013,0.1676,0
254198022475,0,rural_shared,3,0.1524,0.0798,0.0975,0
254196024941,0,emergency_drain,67,0.3492,0.5945,0.5067,0
254077359188,0,power_user,4,0.1884,0.2021,0.1473,0
254167737308,0,normal,0,0.2673,0.0854,0.1416,0
254042303553,0,urgent_mobile_money,24,0.3775,0.3013,0.3172,0
254178788730,0,rural_shared,1,0.256,0.156,0.1572,0
254147849667,1,classic_fast,100,0.9639,0.7878,0.9307,1
254151493726,0,normal,3,0.1831,0.0911,0.1142,0
254135353209,0,new_recipient,5,0.1346,0.3133,0.1539,0
254083896216,0,normal,0,0.2496,0.1222,0.1429,0
254160091607,0,rural_shared,8,0.1737,0.1581,0.1417,0
254017392977,1,classic_fast,100,0.9683,0.9083,0.9628,1
254750693174,0,emergency_drain,19,0.3755,0.3247,0.3072,0
254072420977,0,new_recipient,5,0.1989,0.2501,0.167,0
254128434319,0,new_recipient,24,0.3358,0.4081,0.3252,0
254037890426,0,new_recipient,3,0.2507,0.1598,0.1618,0
254744709851,0,rural_shared,4,0.1345,0.1788,0.1172,0
254035854356,0,new_recipient,6,0.2711,0.2123,0.1931,0
254787499216,0,new_recipient,4,0.229,0.2487,0.1772,0
254191551850,0,normal,2,0.3113,0.3034,0.2219,0
254010193008,0,normal,2,0.276,0.2173,0.1845,0
254133883985,0,urgent_mobile_money,19,0.2105,0.159,0.1915,0
254735812300,0,urgent_mobile_money,9,0.2015,0.1039,0.1437,0
254758888146,1,classic_fast,100,0.9522,0.8067,0.9302,1
254110406279,0,new_recipient,6,0.2691,0.2307,0.1968,0
254043006580,0,rural_shared,3,0.1341,0.1779,0.1138,0
254090815995,0,normal,0,0.2013,0.0924,0.1137,0
254116555043,0,normal,0,0.24,0.0929,0.1312,0
254186043963,0,normal,10,0.1475,0.2466,0.158,0
254176204090,1,new_recipient,4,0.1578,0.3076,0.1599,0
254758221573,0,new_recipient,4,0.2004,0.1642,0.1432,0
254762077545,0,rural_shared,5,0.3766,0.2082,0.2365,0
254799967465,0,normal,4,0.4407,0.1881,0.2574,0
254034953421,0,new_recipient,11,0.1467,0.3066,0.1757,0
254183920543,0,power_user,16,0.2419,0.2711,0.2247,0
254095739832,0,normal,0,0.268,0.1105,0.1482,0
254177683733,0,normal,2,0.3107,0.1021,0.1714,0
254048857338,0,normal,0,0.1691,0.0709,0.0938,0
254753876546,0,normal,1,0.1832,0.1292,0.1177,0
254151667959,0,normal,2,0.2253,0.3026,0.183,0
254012783682,0,normal,1,0.2025,0.2245,0.1502,0
254153068965,0,power_user,9,0.2562,0.2059,0.1938,0
254015476106,0,power_user,16,0.1089,0.3868,0.1937,0
254178716544,1,normal,0,0.1679,0.116,0.1046,0
254121417180,0,normal,1,0.1232,0.1198,0.0884,0
254159337399,0,normal,1,0.1492,0.206,0.1217,0
254039969973,0,new_recipient,4,0.2162,0.2295,0.1667,0
254726455149,0,new_recipient,29,0.1626,0.54,0.2952,0
254778270436,1,normal,4,0.1309,0.2233,0.1267,0
254128818516,0,normal,0,0.2056,0.1546,0.1312,0
254060374202,0,normal,1,0.154,0.3011,0.1476,0
254738866690,0,normal,1,0.2271,0.1169,0.1344,0
254740358153,0,normal,21,0.1267,0.1603,0.1601,0
254788263297,0,new_recipient,4,0.2084,0.17,0.1483,0
254113059045,0,rural_shared,3,0.115,0.1186,0.0904,0
254033678909,0,new_recipient,3,0.2836,0.161,0.1769,0
254178339038,0,normal,3,0.2825,0.1112,0.1639,0
254054254610,0,new_recipient,23,0.2935,0.2197,0.256,0
254085337966,1,power_user,29,0.1058,0.2982,0.2092,0
254043696092,0,new_recipient,10,0.1931,0.1064,0.1435,0
254781770010,0,new_recipient,4,0.095,0.1807,0.0999,0
254796910635,0,rural_shared,2,0.1945,0.1805,0.1387,0
254711583514,0,new_recipient,19,0.2876,0.1838,0.2324,0
254059797632,0,emergency_drain,12,0.2628,0.3395,0.2391,0
254178362886,0,normal,0,0.1355,0.1869,0.1077,0
254110397509,0,normal,4,0.1214,0.2099,0.1191,0
254159181644,0,new_recipient,6,0.2052,0.1374,0.1447,0
254744817229,0,new_recipient,4,0.306,0.1685,0.1918,0
254727304032,0,normal,0,0.0884,0.18,0.0848,0
254719239401,0,normal,1,0.1535,0.1237,0.103,0
