msisdn,label,archetype,risk_score,action,triggered_combos,time_to_first_min,imei_swap_corr,imei_cardinality,avg_dwell_variance,intent_purity,max_drain_ratio,cumulative_drain,all_recipients_unknown,non_financial_count,displacement_km,agent_risk,txn_velocity,time_of_day_risk,device_familiarity
254744819659,legit,normal,1,T0_ALLOW,,360.0,0.09,2,8.4,0.077,0.037,0.037,False,12,1.2,0.04,0.167,0.25,0.543
254733123040,legit,normal,5,T0_ALLOW,,1500.0,0.06,2,1.36,0.143,0.231,0.231,True,6,1.7,0.12,0.04,0.7,0.552
254020466827,legit,normal,0,T0_ALLOW,,1500.0,0.03,1,13.39,0.067,0.053,0.053,False,14,1.3,0.17,0.04,0.7,0.591
254710434909,legit,new_recipient,2,T0_ALLOW,,720.0,0.01,1,199.55,0.2,0,0,False,4,2.0,0.41,0.0,0.9,0.997
254065291298,legit,normal,1,T0_ALLOW,,1020.0,0.09,1,2.16,0.083,0,0,False,11,2.5,0.25,0.0,0.32,0.973
254746232860,legit,power_user,11,T0_ALLOW,,123.0,0.04,1,1.92,0.167,0.198,0.198,False,5,1.8,0.37,0.488,0.25,0.588
254132337791,legit,urgent_mobile_money,11,T0_ALLOW,,41.0,0.09,1,26.64,0.25,0.399,0.399,False,3,2.6,0.13,1.463,0.7,0.573
254060114593,legit,new_recipient,5,T0_ALLOW,,1380.0,0.08,2,89.27,0.1,0.229,0.229,True,9,1.8,0.16,0.043,0.9,0.946
254169568711,legit,emergency_drain,27,T1_OBSERVE,,23.0,0.0,2,36.57,0.25,0.787,0.787,True,3,1.2,0.38,2.609,0.9,0.57
254766244305,legit,urgent_mobile_money,12,T0_ALLOW,,38.0,0.1,1,7.35,0.333,0.234,0.234,False,2,2.1,0.28,1.579,0.9,0.57
254720330955,legit,new_recipient,10,T0_ALLOW,,840.0,0.0,0,4.22,0.25,0.312,0.312,True,3,1.9,0.31,0.071,0.9,0.63
254749976892,legit,rural_shared,8,T0_ALLOW,,900.0,0.07,3,18.67,0.25,0.349,0.349,True,3,1.5,0.27,0.067,0.9,0.519
254095568983,legit,new_recipient,13,T0_ALLOW,,360.0,0.07,1,1.36,0.077,0.284,0.284,True,12,1.8,0.16,0.167,0.9,0.979
254156667927,legit,rural_shared,3,T0_ALLOW,,2760.0,0.08,5,26.56,0.091,0.255,0.255,False,10,0.5,0.16,0.022,0.9,0.456
254795865717,legit,normal,0,T0_ALLOW,,4080.0,0.06,2,49.36,0.067,0.242,0.242,False,14,2.3,0.33,0.015,0.4,0.952
254753300078,legit,urgent_mobile_money,22,T1_OBSERVE,,45.0,0.04,2,7.14,1.0,0.19,0.19,False,0,2.0,0.14,1.333,0.27,0.558
254760895022,legit,urgent_mobile_money,19,T0_ALLOW,,8.0,0.01,2,13.6,0.25,0.436,0.436,False,3,2.4,0.37,7.5,0.25,0.567
254796065960,fraud,normal,3,T0_ALLOW,,3360.0,0.07,2,27.92,0.125,0.233,0.233,True,7,1.9,0.38,0.018,0.9,0.949
254753664275,legit,normal,0,T0_ALLOW,,2640.0,0.03,2,10.12,0.2,0.208,0.208,False,4,1.8,0.16,0.023,0.25,0.961
254171587820,legit,new_recipient,5,T0_ALLOW,,840.0,0.1,1,31.36,0.2,0.132,0.132,True,4,0.3,0.3,0.071,0.4,0.57
254174098562,legit,new_recipient,4,T0_ALLOW,,2220.0,0.06,1,170.16,0.5,0.224,0.224,True,1,2.1,0.38,0.027,0.9,0.582
254099903408,legit,rural_shared,10,T0_ALLOW,,480.0,0.07,4,57.55,0.111,0.716,0.716,False,8,1.1,0.39,0.125,0.4,0.489
254128443893,legit,rural_shared,6,T0_ALLOW,,1080.0,0.02,5,2.89,0.125,0.204,0.204,False,7,1.4,0.08,0.056,0.3,0.474
254777340537,legit,normal,0,T0_ALLOW,,1560.0,0.08,2,7.6,0.25,0.037,0.037,False,3,2.0,0.31,0.038,0.25,0.546
254059076108,legit,power_user,4,T0_ALLOW,,83.0,0.02,1,25.36,0.167,0.215,0.215,False,5,2.6,0.4,0.723,0.9,0.994
254795025337,fraud,normal,0,T0_ALLOW,,3240.0,0.04,1,8.82,0.2,0.071,0.071,False,4,2.1,0.14,0.019,0.9,0.988
254094278133,legit,urgent_mobile_money,30,T1_OBSERVE,,16.0,0.05,1,72.78,0.25,0.373,0.373,True,3,2.3,0.41,3.75,0.9,0.585
254143494927,legit,new_recipient,7,T0_ALLOW,,1380.0,0.03,2,23.44,0.111,0.226,0.226,True,8,1.8,0.34,0.043,0.9,0.561
254120409111,legit,normal,5,T0_ALLOW,,960.0,0.08,1,17.76,0.062,0.276,0.276,False,15,425.5,0.44,0.062,0.9,0.576
254783245846,legit,power_user,14,T0_ALLOW,,85.0,0.03,2,1.84,0.056,0.112,0.112,False,17,1.9,0.44,0.706,0.3,0.561
254052574156,legit,new_recipient,4,T0_ALLOW,,2820.0,0.02,2,13.55,0.083,0.1,0.1,True,11,1.2,0.08,0.021,0.9,0.564
254023719117,legit,normal,0,T0_ALLOW,,720.0,0.08,2,13.35,0.125,0.283,0.283,False,7,2.3,0.31,0.083,0.7,0.946
254789690390,legit,urgent_mobile_money,34,T1_OBSERVE,,3.0,0.02,2,51.44,0.333,0.371,0.371,True,2,2.3,0.44,10.0,0.9,0.564
254728192475,legit,normal,6,T0_ALLOW,,540.0,0.11,1,2.0,0.083,0.193,0.193,False,11,0.8,0.24,0.111,0.9,0.567
254736123493,legit,normal,0,T0_ALLOW,,1620.0,0.02,2,42.29,0.077,0.204,0.204,False,12,1.0,0.31,0.037,0.17,0.964
254082904354,legit,emergency_drain,100,T4_FREEZE,BETA|DELTA,58.0,0.03,2,1.56,0.5,0.84,0.84,True,1,2.3,0.34,1.034,0.9,0.561
254143005220,legit,normal,0,T0_ALLOW,,2820.0,0.1,2,40.0,0.091,0.134,0.134,False,10,1.8,0.08,0.021,0.22,0.54
254777991759,legit,normal,2,T0_ALLOW,,1440.0,0.02,2,20.67,0.062,0.27,0.27,False,15,469.4,0.25,0.042,0.9,0.964
254044093688,legit,rural_shared,12,T0_ALLOW,,60.0,0.02,2,98.16,0.091,0.119,0.119,True,10,2.8,0.17,1.0,0.17,0.564
254134852340,legit,normal,4,T0_ALLOW,,2580.0,0.12,1,16.24,0.167,0.041,0.041,True,5,2.1,0.32,0.023,0.9,0.564
254763831563,legit,power_user,6,T0_ALLOW,,100.0,0.06,1,2.67,0.143,0.209,0.209,False,6,1.0,0.45,0.6,0.27,0.982
254045426603,legit,normal,4,T0_ALLOW,,1140.0,0.02,2,4.24,0.111,0.205,0.205,False,8,1.5,0.66,0.053,0.32,0.564
254780934968,legit,normal,0,T0_ALLOW,,3780.0,0.01,1,122.8,0.062,0.241,0.241,False,15,2.3,0.25,0.016,0.25,0.597
254136282421,fraud,normal,0,T0_ALLOW,,3300.0,0.06,1,11.04,0.077,0.037,0.037,False,12,1.7,0.24,0.018,0.32,0.982
254794716820,fraud,local_insider,33,T1_OBSERVE,,86.0,0.29,4,4.77,0.5,0.894,0.969,True,3,0.7,0.45,1.395,0.35,0.423
254796368794,legit,new_recipient,4,T0_ALLOW,,1560.0,0.21,1,9.2,0.083,0.326,0.326,True,11,0.4,0.32,0.038,0.9,0.937
254777642182,legit,normal,1,T0_ALLOW,,3300.0,0.03,2,4.64,0.071,0.083,0.083,False,13,0.8,0.06,0.018,0.25,0.961
254148139768,legit,normal,2,T0_ALLOW,,3360.0,0.02,2,4.12,0.25,0.032,0.032,False,3,0.9,0.35,0.018,0.9,0.564
254150123322,legit,power_user,10,T0_ALLOW,,53.0,0.32,2,2.24,0.056,0.183,0.183,False,17,2.8,0.06,1.132,0.3,0.874
254019091461,legit,new_recipient,3,T0_ALLOW,,2340.0,0.08,2,9.84,0.077,0.194,0.194,True,12,1.6,0.26,0.026,0.27,0.546
254162366842,legit,power_user,12,T0_ALLOW,,158.0,0.06,2,1.96,0.111,0,0,False,8,2.2,0.18,0.0,0.9,0.952
254725229877,legit,rural_shared,4,T0_ALLOW,,1800.0,0.01,4,35.36,0.167,0.155,0.155,False,5,180.0,0.12,0.033,0.9,0.507
254044005061,legit,normal,0,T0_ALLOW,,2760.0,0.0,2,35.84,0.143,0.182,0.182,False,6,1.3,0.15,0.022,0.2,0.57
254191577129,legit,power_user,3,T0_ALLOW,,202.0,0.08,1,7.27,0.056,0.064,0.064,False,17,0.3,0.12,0.297,0.25,0.976
254040170763,legit,rural_shared,9,T0_ALLOW,,120.0,0.05,3,218.64,0.091,0.279,0.279,False,10,1.2,0.14,0.5,0.9,0.525
254156969940,legit,normal,1,T0_ALLOW,,600.0,0.05,2,7.27,0.143,0.123,0.123,False,6,2.0,0.2,0.1,0.35,0.555
254116845466,legit,emergency_drain,12,T0_ALLOW,,90.0,0.1,1,119.76,0.2,0.772,0.772,False,4,2.4,0.37,0.667,0.9,0.57
254144579900,legit,normal,2,T0_ALLOW,,2460.0,0.06,1,48.82,0.1,0.27,0.27,False,9,2.1,0.42,0.024,0.9,0.582
254027701486,legit,power_user,4,T0_ALLOW,,175.0,0.06,1,14.82,0.167,0.163,0.163,False,5,1.0,0.05,0.343,0.17,0.582
254186229566,legit,normal,0,T0_ALLOW,,2460.0,0.03,1,5.56,0.125,0.272,0.272,False,7,2.0,0.3,0.024,0.9,0.991
254018288000,legit,normal,2,T0_ALLOW,,1260.0,0.08,1,13.39,0.062,0.07,0.07,False,15,0.3,0.44,0.048,0.9,0.976
254711444795,legit,new_recipient,30,T1_OBSERVE,,12.0,0.11,1,18.24,0.091,0.128,0.128,True,10,2.2,0.21,5.0,0.9,0.567
254757117674,legit,normal,0,T0_ALLOW,,2880.0,0.0,0,13.36,0.071,0.111,0.111,False,13,1.2,0.39,0.021,0.7,0.63
254046767678,legit,rural_shared,7,T0_ALLOW,,600.0,0.08,4,117.06,0.333,0.079,0.079,False,2,2.3,0.29,0.1,0.25,0.486
254725542734,legit,new_recipient,2,T0_ALLOW,,1500.0,0.1,2,35.6,0.143,0.3,0.3,True,6,1.5,0.36,0.04,0.4,0.94
254089746244,legit,normal,0,T0_ALLOW,,1620.0,0.09,2,88.56,0.067,0.092,0.092,False,14,1.5,0.19,0.037,0.38,0.943
254018242298,legit,urgent_mobile_money,15,T0_ALLOW,,15.0,0.11,2,13.2,0.333,0.299,0.299,False,2,0.9,0.28,4.0,0.35,0.537
254144358738,legit,rural_shared,9,T0_ALLOW,,120.0,0.03,3,5.84,0.125,0.388,0.388,False,7,1.0,0.37,0.5,0.9,0.531
254739389115,legit,new_recipient,4,T0_ALLOW,,1860.0,0.04,2,9.39,0.083,0.165,0.165,True,11,2.1,0.17,0.032,0.35,0.558
254084290053,legit,urgent_mobile_money,30,T1_OBSERVE,,33.0,0.07,2,0.22,1.0,0.206,0.206,False,0,1.2,0.13,1.818,0.3,0.549
254098201841,legit,normal,3,T0_ALLOW,,3840.0,0.07,1,24.24,0.25,0.036,0.036,True,3,2.1,0.19,0.016,0.38,0.579
254753421521,legit,normal,1,T0_ALLOW,,1020.0,0.04,1,2.24,0.083,0.05,0.05,False,11,1.7,0.25,0.059,0.27,0.988
254771412346,legit,normal,1,T0_ALLOW,,2340.0,0.1,1,9.1,0.1,0.122,0.122,False,9,2.2,0.14,0.026,0.9,0.57
254059718787,legit,normal,0,T0_ALLOW,,420.0,0.02,2,105.04,0.1,0.184,0.184,False,9,2.0,0.07,0.143,0.7,0.964
254010564546,legit,emergency_drain,29,T1_OBSERVE,,43.0,0.11,2,29.96,0.5,0.687,0.687,True,1,2.6,0.18,1.395,0.9,0.537
254130488252,legit,normal,1,T0_ALLOW,,1440.0,0.06,2,9.92,0.167,0.213,0.213,False,5,2.3,0.29,0.042,0.9,0.552
254087738011,legit,rural_shared,1,T0_ALLOW,,2040.0,0.01,3,9.67,0.167,0.364,0.364,False,5,1.4,0.12,0.029,0.3,0.537
254739231716,legit,normal,11,T0_ALLOW,,420.0,0.04,1,2.24,0.067,0.834,0.834,False,14,2.7,0.55,0.143,0.22,0.588
254017527951,legit,new_recipient,11,T0_ALLOW,,660.0,0.1,1,2.89,0.077,0.107,0.107,True,12,2.0,0.04,0.091,0.2,0.57
254162279406,legit,rural_shared,2,T0_ALLOW,,2820.0,0.07,4,244.8,0.143,0.251,0.251,False,6,1.6,0.34,0.021,0.7,0.489
254049028454,legit,power_user,21,T1_OBSERVE,,169.0,0.01,2,0.78,0.077,0.177,0.177,True,12,2.0,0.29,0.355,0.2,0.567
254777543206,legit,normal,1,T0_ALLOW,,2280.0,0.11,1,113.63,0.25,0.26,0.26,False,3,1.0,0.28,0.026,0.9,0.567
254716531100,fraud,normal,11,T0_ALLOW,,540.0,0.04,2,2.96,0.167,0.091,0.091,True,5,1.3,0.29,0.111,0.32,0.558
254083034351,legit,new_recipient,4,T0_ALLOW,,1920.0,0.05,1,38.29,0.125,0.174,0.174,True,7,1.7,0.39,0.031,0.9,0.585
254153248950,legit,normal,1,T0_ALLOW,,300.0,0.02,2,17.2,0.25,0.166,0.166,False,3,1.4,0.29,0.2,0.9,0.964
254073114792,legit,rural_shared,2,T0_ALLOW,,1020.0,0.05,3,70.4,0.143,0.12,0.12,False,6,1.5,0.36,0.059,0.2,0.525
254716783743,legit,normal,4,T0_ALLOW,,1200.0,0.07,2,143.04,0.125,0.196,0.196,True,7,1.2,0.27,0.05,0.17,0.949
254720982557,legit,rural_shared,11,T0_ALLOW,,60.0,0.04,5,59.35,0.125,0.106,0.106,False,7,2.4,0.31,1.0,0.3,0.468
254778100214,legit,rural_shared,1,T0_ALLOW,,1200.0,0.06,2,56.56,0.125,0.274,0.274,False,7,2.8,0.33,0.05,0.32,0.552
254133242864,fraud,local_insider,28,T1_OBSERVE,,166.0,0.3,8,5.66,0.286,0.688,0.688,True,5,1.7,0.52,0.361,0.9,0.3
254719039017,legit,power_user,12,T0_ALLOW,,210.0,0.02,1,0.2,0.077,0.095,0.095,False,12,384.1,0.18,0.286,0.7,0.994
254077991952,legit,normal,0,T0_ALLOW,,4320.0,0.05,1,15.84,0.167,0.215,0.215,False,5,2.3,0.2,0.014,0.9,0.985
254022276047,legit,rural_shared,4,T0_ALLOW,,1380.0,0.03,4,6.41,0.143,0,0,False,6,2.0,0.38,0.0,0.4,0.501
254725364236,legit,new_recipient,11,T0_ALLOW,,600.0,0.12,2,2.96,0.091,0.17,0.17,True,10,1.9,0.22,0.1,0.32,0.534
254137073081,legit,rural_shared,4,T0_ALLOW,,60.0,0.07,2,7.27,0.25,0,0,False,3,1.6,0.12,0.0,0.4,0.549
254077232032,legit,new_recipient,11,T0_ALLOW,,120.0,0.04,2,12.86,0.091,0.081,0.081,True,10,2.2,0.44,0.5,0.27,0.958
254719428813,legit,power_user,8,T0_ALLOW,,230.0,0.04,2,1.84,0.111,0.132,0.132,False,8,1.0,0.07,0.261,0.2,0.958
254145801826,legit,new_recipient,11,T0_ALLOW,,240.0,0.05,2,0.56,0.077,0.103,0.103,True,12,1.7,0.31,0.25,0.7,0.955
254793543465,legit,normal,0,T0_ALLOW,,2220.0,0.11,1,50.49,0.071,0.127,0.127,False,13,1.7,0.36,0.027,0.25,0.567
254780435996,legit,new_recipient,3,T0_ALLOW,,2280.0,0.09,2,46.8,0.077,0.062,0.062,True,12,2.0,0.42,0.026,0.9,0.943
254136365783,legit,new_recipient,12,T0_ALLOW,,120.0,0.07,1,10.41,0.25,0.2,0.2,True,3,2.1,0.29,0.5,0.4,0.579
254089374976,legit,normal,1,T0_ALLOW,,4200.0,0.06,1,4.67,0.071,0.113,0.113,False,13,2.2,0.37,0.014,0.22,0.582
254163223272,legit,power_user,10,T0_ALLOW,,22.0,0.12,2,6.96,0.111,0.145,0.145,False,8,2.6,0.43,2.727,0.3,0.934
254011962823,legit,normal,1,T0_ALLOW,,2880.0,0.09,1,4.56,0.1,0,0,False,9,1.3,0.25,0.0,0.25,0.573
254120583710,legit,normal,2,T0_ALLOW,,540.0,0.1,2,4.24,0.083,0.089,0.089,False,11,1.5,0.29,0.111,0.7,0.94
254164510843,fraud,slow_fraudster,98,T4_FREEZE,GAMMA|EPSILON,360.0,0.51,8,1.4,0.5,0.852,0.95,True,3,245.0,0.51,0.333,0.38,0.237
254752348100,legit,power_user,6,T0_ALLOW,,53.0,0.04,1,14.64,0.077,0.051,0.051,False,12,2.6,0.13,1.132,0.25,0.988
254790911486,fraud,emergency_drain,15,T0_ALLOW,,71.0,0.03,2,5.36,0.25,0.911,0.911,False,3,1.6,0.33,0.845,0.9,0.561
254148447498,legit,normal,0,T0_ALLOW,,3720.0,0.05,2,17.14,0.25,0,0,False,3,2.0,0.17,0.0,0.2,0.555
254727522624,legit,new_recipient,1,T0_ALLOW,,240.0,0.01,2,8.24,0.25,0,0,False,3,2.1,0.23,0.0,0.9,0.967
254027912494,legit,rural_shared,3,T0_ALLOW,,2820.0,0.09,5,8.22,0.167,0.251,0.251,False,5,1.6,0.12,0.021,0.9,0.453
254119794227,legit,rural_shared,9,T0_ALLOW,,900.0,0.02,4,69.04,0.1,0.249,0.249,True,9,1.5,0.27,0.067,0.35,0.504
254173199362,legit,new_recipient,8,T0_ALLOW,,240.0,0.02,2,37.76,0.167,0.253,0.253,True,5,1.9,0.35,0.25,0.7,0.564
254053347532,legit,normal,0,T0_ALLOW,,4320.0,0.07,2,6.89,0.077,0.203,0.203,False,12,1.2,0.23,0.014,0.7,0.949
254084430180,legit,normal,0,T0_ALLOW,,2220.0,0.09,1,13.04,0.071,0.022,0.022,False,13,2.0,0.25,0.027,0.7,0.573
254154770683,legit,power_user,24,T1_OBSERVE,,3.0,0.09,2,0.22,0.067,0.126,0.126,False,14,1.9,0.08,10.0,0.17,0.943
254055552500,fraud,partial_text_coaching,90,T4_FREEZE,EPSILON,39.0,0.4,9,3.43,0.6,0.874,0.976,True,2,547.0,0.51,3.077,0.35,0.24
254116103926,legit,urgent_mobile_money,15,T0_ALLOW,,17.0,0.08,1,57.76,0.333,0.163,0.163,False,2,2.3,0.06,3.529,0.2,0.576
254019455596,legit,urgent_mobile_money,14,T0_ALLOW,,36.0,0.03,1,16.24,0.25,0.142,0.142,False,3,1.2,0.29,1.667,0.9,0.591
254196516507,legit,normal,2,T0_ALLOW,,2220.0,0.04,1,218.96,0.083,0.231,0.231,False,11,1.8,0.45,0.027,0.9,0.588
254130021467,legit,power_user,9,T0_ALLOW,,180.0,0.07,1,4.4,0.059,0.194,0.194,False,16,2.2,0.41,0.333,0.35,0.579
254014442714,legit,rural_shared,0,T0_ALLOW,,1740.0,0.07,2,5.56,0.333,0.376,0.376,False,2,2.0,0.17,0.034,0.4,0.549
254783775564,legit,normal,3,T0_ALLOW,,3720.0,0.09,1,40.78,0.071,0.199,0.199,True,13,0.3,0.26,0.016,0.9,0.973
254018113811,legit,rural_shared,1,T0_ALLOW,,720.0,0.01,2,274.82,0.167,0.282,0.282,False,5,0.6,0.14,0.083,0.7,0.567
254725951465,legit,rural_shared,25,T1_OBSERVE,,24.0,0.08,2,2.89,0.333,0.194,0.194,True,2,1.9,0.44,2.5,0.38,0.546
254752881345,legit,normal,23,T1_OBSERVE,,7.0,0.05,2,4.67,0.5,0.024,0.024,False,1,2.0,0.06,8.571,0.25,0.555
254764341835,legit,new_recipient,5,T0_ALLOW,,1320.0,0.09,1,38.24,0.083,0.098,0.098,True,11,1.5,0.06,0.045,0.3,0.573
254012217034,legit,new_recipient,2,T0_ALLOW,,1860.0,0.06,1,143.92,0.091,0.1,0.1,True,10,1.8,0.21,0.032,0.17,0.982
254761637790,legit,new_recipient,7,T0_ALLOW,,540.0,0.02,2,34.64,0.091,0.272,0.272,True,10,1.2,0.41,0.111,0.27,0.964
254752427970,legit,normal,0,T0_ALLOW,,1320.0,0.11,1,24.24,0.167,0.217,0.217,False,5,1.3,0.18,0.045,0.7,0.967
254135718487,legit,normal,0,T0_ALLOW,,660.0,0.04,2,24.49,0.25,0,0,False,3,2.2,0.06,0.0,0.38,0.958
254754259079,legit,new_recipient,3,T0_ALLOW,,1560.0,0.1,1,33.35,0.143,0.211,0.211,True,6,2.3,0.2,0.038,0.17,0.97
254749003394,legit,normal,11,T0_ALLOW,,540.0,0.06,1,1.04,0.167,0.185,0.185,True,5,0.5,0.08,0.111,0.4,0.982
254160142925,legit,normal,2,T0_ALLOW,,1440.0,0.07,1,1.1,0.111,0.134,0.134,False,8,1.3,0.11,0.042,0.2,0.579
254079335354,legit,new_recipient,9,T0_ALLOW,,1200.0,0.05,1,0.22,0.143,0.095,0.095,True,6,1.7,0.34,0.05,0.25,0.585
254068494447,legit,normal,0,T0_ALLOW,,2220.0,0.02,1,17.84,0.091,0.222,0.222,False,10,2.5,0.27,0.027,0.7,0.994
254162482376,legit,normal,0,T0_ALLOW,,2580.0,0.03,2,43.44,0.25,0.197,0.197,False,3,1.5,0.21,0.023,0.22,0.961
254093264043,fraud,social_engineering_pretext,36,T1_OBSERVE,,23.0,0.0,1,48.43,0.375,0.893,0.968,True,5,3.0,0.26,5.217,0.9,0.6
254796976785,legit,normal,5,T0_ALLOW,,3900.0,0.07,2,0.22,0.25,0.109,0.109,True,3,1.9,0.24,0.015,0.4,0.549
254195866129,legit,normal,3,T0_ALLOW,,4260.0,0.03,1,6.22,0.2,0.099,0.099,True,4,2.4,0.06,0.014,0.27,0.591
254794294804,legit,new_recipient,4,T0_ALLOW,,900.0,0.09,1,7.84,0.25,0.143,0.143,True,3,1.7,0.1,0.067,0.3,0.973
254077258077,legit,rural_shared,0,T0_ALLOW,,1680.0,0.04,2,24.22,0.111,0.206,0.206,False,8,0.6,0.05,0.036,0.2,0.558
254014330675,legit,normal,2,T0_ALLOW,,1860.0,0.11,2,64.24,0.111,0.259,0.259,False,8,1.1,0.53,0.032,0.9,0.537
254171480945,legit,normal,1,T0_ALLOW,,840.0,0.04,1,7.96,0.2,0.254,0.254,False,4,1.9,0.24,0.071,0.25,0.588
254712352102,legit,new_recipient,3,T0_ALLOW,,1680.0,0.08,1,23.35,0.25,0.253,0.253,True,3,1.6,0.22,0.036,0.2,0.976
254039380596,legit,normal,3,T0_ALLOW,,2640.0,0.1,2,140.56,0.167,0.261,0.261,True,5,1.6,0.35,0.023,0.7,0.94
254173228651,legit,normal,5,T0_ALLOW,,780.0,0.01,1,20.24,0.067,0.134,0.134,True,14,1.9,0.29,0.077,0.9,0.997
254173159139,legit,normal,2,T0_ALLOW,,4080.0,0.04,1,41.06,0.143,0.713,0.713,False,6,1.8,0.27,0.015,0.7,0.588
254013048605,fraud,normal,4,T0_ALLOW,,360.0,0.1,2,110.16,0.071,0.672,0.672,False,13,0.9,0.43,0.167,0.25,0.94
254773407206,legit,normal,7,T0_ALLOW,,480.0,0.03,1,3.39,0.071,0.71,0.71,False,13,1.0,0.6,0.125,0.32,0.991
254145564015,legit,power_user,15,T0_ALLOW,,38.0,0.11,1,3.36,0.091,0.094,0.094,False,10,2.1,0.17,1.579,0.9,0.967
254137242252,legit,normal,1,T0_ALLOW,,2820.0,0.08,1,3.1,0.062,0,0,False,15,1.6,0.1,0.0,0.38,0.576
254781166370,legit,normal,0,T0_ALLOW,,4020.0,0.11,2,19.2,0.067,0.22,0.22,False,14,2.5,0.39,0.015,0.17,0.937
254778090043,legit,normal,16,T0_ALLOW,,120.0,0.11,2,6.41,0.25,0.03,0.03,True,3,2.4,0.43,0.5,0.25,0.537
254144872402,legit,normal,0,T0_ALLOW,,2940.0,0.1,1,27.44,0.071,0.037,0.037,False,13,1.9,0.29,0.02,0.25,0.57
254191230272,fraud,clean_device,100,T4_FREEZE,BETA|DELTA|EPSILON|ZETA,9.0,0.0,1,1.05,1.0,0.931,0.98,True,0,267.5,0.82,13.333,0.9,0.6
254782793139,legit,normal,1,T0_ALLOW,,3300.0,0.09,1,2.96,0.25,0.282,0.282,False,3,1.3,0.42,0.018,0.35,0.973
254032824342,legit,rural_shared,4,T0_ALLOW,,1740.0,0.08,4,3.76,0.167,0.352,0.352,False,5,1.7,0.66,0.034,0.35,0.486
254141441652,legit,normal,3,T0_ALLOW,,3060.0,0.11,2,0.22,0.111,0.16,0.16,False,8,1.0,0.42,0.02,0.32,0.537
254194216302,legit,new_recipient,4,T0_ALLOW,,2340.0,0.11,1,59.1,0.091,0.081,0.081,True,10,292.3,0.14,0.026,0.3,0.567
254079060321,legit,new_recipient,13,T0_ALLOW,,360.0,0.03,2,2.8,0.125,0.067,0.067,True,7,3.0,0.17,0.167,0.9,0.561
254795396405,legit,normal,0,T0_ALLOW,,1500.0,0.03,1,11.76,0.125,0.095,0.095,False,7,2.9,0.06,0.04,0.27,0.591
254716349790,legit,normal,0,T0_ALLOW,,2040.0,0.0,2,100.64,0.062,0.241,0.241,False,15,2.6,0.08,0.029,0.7,0.57
254062904660,legit,normal,3,T0_ALLOW,,1680.0,0.11,2,28.16,0.1,0.048,0.048,True,9,1.8,0.07,0.036,0.3,0.537
254725037624,legit,emergency_drain,28,T1_OBSERVE,,18.0,0.07,2,0.22,0.25,0.767,0.767,False,3,1.6,0.35,3.333,0.3,0.549
254117202450,legit,new_recipient,9,T0_ALLOW,,900.0,0.07,1,0.67,0.091,0.068,0.068,True,10,2.1,0.23,0.067,0.7,0.579
254029946821,fraud,rural_shared,1,T0_ALLOW,,600.0,0.0,2,119.1,0.167,0.145,0.145,False,5,2.3,0.17,0.1,0.4,0.57
254155647795,legit,urgent_mobile_money,29,T1_OBSERVE,,22.0,0.04,2,0.0,0.333,0.396,0.396,True,2,1.6,0.13,2.727,0.22,0.558
254096201093,legit,new_recipient,5,T0_ALLOW,,1380.0,0.06,1,13.43,0.091,0.091,0.091,True,10,1.2,0.28,0.043,0.3,0.582
254145980308,fraud,clean_device,100,T4_FREEZE,DELTA|EPSILON|ZETA,7.0,0.0,1,3.08,1.0,0.87,0.87,True,0,292.1,0.61,8.571,0.9,0.6
254734830888,legit,normal,3,T0_ALLOW,,3540.0,0.08,2,0.89,0.067,0.063,0.063,False,14,1.3,0.35,0.017,0.9,0.546
254139523679,legit,normal,0,T0_ALLOW,,2700.0,0.04,1,32.49,0.062,0,0,False,15,1.4,0.14,0.0,0.2,0.588
254738529426,legit,normal,22,T1_OBSERVE,,19.0,0.05,2,2.96,0.067,0.778,0.778,False,14,0.3,0.36,3.158,0.25,0.555
254032063581,legit,emergency_drain,10,T0_ALLOW,,83.0,0.1,2,8.22,0.25,0.6,0.6,False,3,0.8,0.08,0.723,0.9,0.54
254087251245,legit,urgent_mobile_money,11,T0_ALLOW,,45.0,0.05,2,46.96,0.5,0.163,0.163,False,1,1.8,0.1,1.333,0.3,0.555
254032883375,legit,rural_shared,4,T0_ALLOW,,960.0,0.08,3,104.2,0.1,0.372,0.372,False,9,0.1,0.62,0.062,0.32,0.516
254185637557,legit,rural_shared,2,T0_ALLOW,,2700.0,0.0,3,116.82,0.25,0.327,0.327,False,3,1.3,0.44,0.022,0.17,0.54
254015515723,legit,new_recipient,3,T0_ALLOW,,1440.0,0.1,2,16.69,0.091,0.11,0.11,True,10,1.5,0.16,0.042,0.35,0.54
254054838502,legit,normal,1,T0_ALLOW,,2040.0,0.07,1,4.67,0.125,0.247,0.247,False,7,1.0,0.07,0.029,0.25,0.979
254057440499,legit,normal,2,T0_ALLOW,,300.0,0.01,1,43.39,0.091,0.172,0.172,False,10,0.2,0.66,0.2,0.27,0.997
254010010554,legit,normal,0,T0_ALLOW,,2880.0,0.09,1,33.55,0.077,0.177,0.177,False,12,2.2,0.59,0.021,0.25,0.973
254063582631,legit,rural_shared,13,T0_ALLOW,,900.0,0.06,5,0.67,0.167,0.191,0.191,True,5,0.7,0.18,0.067,0.3,0.462
254016738971,legit,normal,2,T0_ALLOW,,4140.0,0.11,1,1.76,0.2,0.127,0.127,False,4,1.5,0.34,0.014,0.3,0.567
